OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REGULATED,CNTRL_AREA,PLAN_AREA,HOLDING_CO,SUMMR_PEAK,WINTR_PEAK,SUMMER_CAP,WINTER_CAP,NET_GEN,PURCHASED,NET_EX,RETAIL_MWH,WSALE_MWH,TOTAL_MWH,TRANS_MWH,CUSTOMERS,YEAR,Shape__Are,Shape__Len,IPM_Region,ID_2
"561","13664",NORRIS PUBLIC POWER DISTRICT,1409 MAIN STREET,CREIGHTON,NE,"68729",(402) 223-4038,POLITICAL SUBDIVISION,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.nrea.org/our-members/about-our-members",2021/10/06,OTHER,2019/05/01,http://www.norrisppd.com/contact/,REGULATED,SOUTHWEST POWER POOL,NOT AVAILABLE,NORRIS PUBLIC POWER DISTRICT,202.000000000000000,185.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","1056851","0","944039","68386","1059016","2165","24580","2020",1.093041953833790,4.901705655361280,SPP_NEBR,"45"
"569","13685","NIOBRARA ELECTRIC ASSN, INC",3951 US HWY. 20,LUSK,NE,"82225",(307) 334-3221,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, https://www.nrea.org/our-members/about-our-members",2021/10/06,OTHER,2019/05/01,http://www.niobrara-electric.org/,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,"TRI-STATE G & T ASSN., INC.","NIOBRARA ELECTRIC ASSN, INC",-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"9848","-999999","-999999","-999999","-999999","-999999","-999999","920","2020",0.431328796079470,2.802681654711740,SPP_NEBR,"45"
"575","13698",NORTH CENTRAL PUBLIC PWR DIST,SOUTH HIGHWAY 87,HAY SPRINGS,NE,"69347",(402) 358-5112,POLITICAL SUBDIVISION,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.nrea.org/our-members/about-our-members",2021/10/06,OTHER,2019/05/01,http://www.ncppd.com/location.asp,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,NORTH CENTRAL PUBLIC PWR DIST,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"143164","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.331157316727968,3.076595307436260,SPP_NEBR,"45"
"580","13725",CITY OF NORTH PLATTE,NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,(308) 535-6740,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.ci.north-platte.ne.us/utilities/,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF NORTH PLATTE,64.000000000000000,57.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","302160","0","283699","-999999","302160","0","13583","2020",0.003328280763981,0.678095439235950,SPP_NEBR,"45"
"586","13739",NORTHEAST POWER,NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,(800) 750-9277,POLITICAL SUBDIVISION,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.nnppd.com/,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,NORTHEAST NEBRASKA P P D,73.000000000000000,67.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","385018","0","362568","7494","385018","0","8403","2020",0.732968630946743,5.462819012943080,SPP_NEBR,"45"
"587","1374",CITY OF BAYARD - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,NOT AVAILABLE,CITY OF BAYARD - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"9106","-999999","-999999","-999999","-999999","-999999","-999999","630","2020",0.400617504752518,2.588585123968180,SPP_NEBR,"45"
"601","13799",PRAIRIE LAND ELECTRIC COOP INC,NOT AVAILABLE,NORTON,KS,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://ebill.prairielandelectric.com/maps/ext/OutageWebMap/",2021/10/06,OTHER,2022/06/03,http://www.prairielandelectric.com/,NOT AVAILABLE,SOUTHWEST POWER POOL,SUNFLOWER ELECTRIC POWER CORPORATION,SUNFLOWER ELECTRIC POWER CORPORATION,134.000000000000000,98.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","637719","0","490121","114123","637719","0","24586","2020",3.785956708278720,12.753562730506200,SPP_NEBR,"45"
"602","13805",NORTHWEST RURAL PUB PWR DIST,EAST HIGHWAY 2 & BRAYTON ROAD,ALLIANCE,NE,"69301",(308) 762-1311,POLITICAL SUBDIVISION,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.nrea.org/our-members/about-our-members",2021/10/06,OTHER,2019/05/01,http://www.nrppd.com/,NOT AVAILABLE,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,NOT AVAILABLE,NORTHWEST RURAL PUB PWR DIST,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"75402","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.888639719238199,4.810773668979600,SPP_NEBR,"45"
"604","13809",NORTHWESTERN ENERGY - (SD),3010 WEST 69TH STREET,SIOUX FALLS,SD,"57108",(800) 245-6977,INVESTOR OWNED,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census, https://gisdata.mn.gov/dataset/util-eusa",2021/10/06,OTHER,2018/10/12,http://www.northwesternenergy.com/,REGULATED,SOUTHWEST POWER POOL,NORTHWESTERN ENERGY,NORTHWESTERN ENERGY,329.000000000000000,309.000000000000000,182.099999999999994,201.199999999999989,"1031317","2107185","0","1675490","1379367","3138502","0","63869","2020",6.777422015779850,17.814769740822001,SPP_NEBR,"45"
"621","13948",CITY OF OBERLIN - (KS),1 MORGAN DRIVE,OBERLIN,KS,"67749",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF OBERLIN - (KS),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"14366","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.243462442248983,1.990912379508980,SPP_NEBR,"45"
"651","14127",OMAHA PUBLIC POWER DISTRICT,444 SOUTH 16 STREET MALL,OMAHA,NE,"68102",(402) 536-4131,POLITICAL SUBDIVISION,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census, https://ww3.oppd.com/power-outage-map/",2021/10/06,OTHER,2018/10/12,http://www.oppd.com/,REGULATED,SOUTHWEST POWER POOL,SOUTHWEST POWER POOL (SPP),OMAHA PUBLIC POWER DISTRICT,2384.000000000000000,1666.000000000000000,2694.699999999999818,-999999.000000000000000,"9703433","6748670","152779","11088938","4950477","16604882","0","390321","2020",1.705006531206440,8.685595465452289,SPP_NEBR,"45"
"664","14172",CITY OF ORD - (NE),201 S. 17TH ST,ORD,NE,"68862",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.ordnebraska.com/,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF ORD - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"34040","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.159524017549302,1.614035281995990,SPP_NEBR,"45"
"689","1427",CITY OF BEATRICE - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,(402) 228-5213,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.beatrice.ne.gov/dept/bpw/electric/index.php,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF BEATRICE - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"163315","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.001859463779510,0.413943049348558,SPP_NEBR,"45"
"692","14277",VILLAGE OF OXFORD - (NE),P O BOX 385,OXFORD,NE,"68967",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,VILLAGE OF OXFORD - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"7286","-999999","-999999","-999999","-999999","-999999","-999999","473","2020",0.354542675850098,2.731758267858420,SPP_NEBR,"45"
"699","1435",CITY OF BEAVER CITY - (NE),301 10TH STREET,BEAVER CITY,NE,"68926",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF BEAVER CITY - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"5155","-999999","-999999","-999999","-999999","-999999","-999999","303","2020",0.197350895551835,1.831337761861140,SPP_NEBR,"45"
"709","14426",PANHANDLE RURAL EL MEMBER ASSN,2122 SOUTH LINCOLN AVENUE,YORK,NE,"68467",(308) 762-1311,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.nrea.org/our-members/about-our-members",2021/10/06,OTHER,2019/05/01,http://www.prema.coop/,NOT AVAILABLE,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,"TRI-STATE G & T ASSN., INC.",PANHANDLE RURAL EL MEMBER ASSN,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"105931","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",1.835098546397600,8.606291010158182,SPP_NEBR,"45"
"752","14656",CITY OF PENDER - (NE),416 MAIN STREET,PENDER,NE,"68047",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF PENDER - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"15768","-999999","-999999","-999999","-999999","-999999","-999999","633","2020",0.111761816747958,1.637546846745680,SPP_NEBR,"45"
"784","15039",CITY OF PIERCE - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,(402) 329-4535,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.piercenebraska.com/city/utilities.html,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF PIERCE - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"19741","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.162366159698195,1.628914721210200,SPP_NEBR,"45"
"804","1512",CITY OF BELLEVILLE - (KS),810 M STREET,BELLEVILLE,KS,"66935",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF BELLEVILLE - (KS),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"22627","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.196323949699945,1.822110955009180,SPP_NEBR,"45"
"805","15132",CITY OF PLAINVIEW - (NE),207 W LOCUST,PLAINVIEW,NE,"68769",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019/10/01,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF PLAINVIEW - (NE),-999999.000000000000000,-999999.000000000000000,5.000000000000000,5.000000000000000,"-999999","-999999","-999999","14286","-999999","-999999","-999999","943","2018",0.162366159698195,1.628914721210200,SPP_NEBR,"45"
"815","15188",POLK COUNTY RURAL PUB PWR DIST,WEST HWY 26,SCOTTSBLUFF,NE,"69361",(402) 764-4381,POLITICAL SUBDIVISION,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.nrea.org/our-members/about-our-members",2021/10/06,OTHER,2019/05/01,http://www.pcrppd.com/contact-us/,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,POLK COUNTY RURAL PUB PWR DIST,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"95359","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.144961536042047,1.641501712733590,SPP_NEBR,"45"
"845","15346",VILLAGE OF POLK - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,VILLAGE OF POLK - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"2904","-999999","-999999","-999999","-999999","-999999","-999999","234","2020",0.122418092397083,1.488270434047790,SPP_NEBR,"45"
"847","15352",VILLAGE OF PRAGUE - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,VILLAGE OF PRAGUE - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"2583","-999999","-999999","-999999","-999999","-999999","-999999","195","2020",0.211386854351758,1.983610881154130,SPP_NEBR,"45"
"874","1554",CITY OF BENKELMAN - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF BENKELMAN - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"11818","-999999","-999999","-999999","-999999","-999999","-999999","695","2020",0.252117426249924,2.150032781001460,SPP_NEBR,"45"
"883","15674",CITY OF RANDOLPH - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF RANDOLPH - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"9124","-999999","-999999","-999999","-999999","-999999","-999999","562","2020",0.375040281800921,3.144250172821230,SPP_NEBR,"45"
"896","15773",CITY OF RED CLOUD - (NE),540 N WEBSTER,RED CLOUD,NE,"68970",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF RED CLOUD - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"13380","-999999","-999999","-999999","-999999","-999999","-999999","784","2020",0.157477575798794,1.603336202307720,SPP_NEBR,"45"
"924","1601",CITY OF BERESFORD,NOT AVAILABLE,NOT AVAILABLE,SD,NOT AVAILABLE,(605) 763-5501,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.beresfordsd.com/index.asp?SEC=D625B8F9-9424-4445-B730-8DD972682556&Type=B_BASIC,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF BERESFORD,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"32935","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.299249556489485,4.154394469637220,SPP_NEBR,"45"
"925","16022",VILLAGE OF REYNOLDS - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,VILLAGE OF REYNOLDS - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"784","-999999","-999999","-999999","-999999","-999999","-999999","42","2020",0.157619157549789,1.602500425884580,SPP_NEBR,"45"
"939","16135",CITY OF ROBINSON - (KS),NOT AVAILABLE,NOT AVAILABLE,KS,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF ROBINSON - (KS),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"1009","-999999","-999999","-999999","-999999","-999999","-999999","124","2020",0.155895006749915,1.593317606526680,SPP_NEBR,"45"
"942","16164",ROOSEVELT PUBLIC POWER DIST,3111 PROGRESSIVE ROAD,SEWARD,NE,"68434",(308) 635-2424,POLITICAL SUBDIVISION,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.nrea.org/our-members/about-our-members",2021/10/06,OTHER,2019/05/01,http://www.rooseveltppd.com/content/contact-us,NOT AVAILABLE,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,"TRI-STATE G & T ASSN., INC.",ROOSEVELT PUBLIC POWER DIST,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"63427","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.212648723754228,2.052081591898220,SPP_NEBR,"45"
"959","16267",ROLLING HILLS ELECTRIC COOP,NOT AVAILABLE,MANKATO,KS,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.rollinghills.coop/,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,ROLLING HILLS ELECTRIC COOP,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"199847","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",3.488285824095560,9.150745330712420,SPP_NEBR,"45"
"963","16286",ROSEBUD ELECTRIC COOP INC,NOT AVAILABLE,NOT AVAILABLE,SD,NOT AVAILABLE,(605) 835-9624,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.sdrea.coop/content/territory-map",2021/10/06,OTHER,2019/05/01,http://www.rosebudelectric.com/,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,ROSEBUD ELECTRIC COOP INC,16.000000000000000,24.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","93544","0","88090","-999999","93544","0","5519","2020",0.831459390323744,5.336085134096200,SPP_NEBR,"45"
"1006","16610",CITY OF SCRIBNER - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF SCRIBNER - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"8768","-999999","-999999","-999999","-999999","-999999","-999999","544","2020",0.151694662699128,1.822424573948570,SPP_NEBR,"45"
"1021","16667",CITY OF SARGENT - (NE),106 N. 2ND STREET,SARGENT,NE,"68874",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF SARGENT - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"5928","-999999","-999999","-999999","-999999","-999999","-999999","463","2020",0.718223783496796,3.483383968883530,SPP_NEBR,"45"
"1031","16778",CITY OF SCHUYLER - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,(402) 352-5444,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://schuylerdevelopment.net/schuylerdeptofutilities/,NOT AVAILABLE,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,NOT AVAILABLE,CITY OF SCHUYLER - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"141434","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000723711298861,0.242347378045410,SPP_NEBR,"45"
"1040","16845",VILLAGE OF SHICKLEY - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,VILLAGE OF SHICKLEY - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"3336","-999999","-999999","-999999","-999999","-999999","-999999","244","2020",0.158678667349477,1.608663550290140,SPP_NEBR,"45"
"1053","16922",CITY OF SENECA - (KS),NOT AVAILABLE,NOT AVAILABLE,KS,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF SENECA - (KS),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"32967","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.195913264197770,1.771507361196730,SPP_NEBR,"45"
"1055","16932",CITY OF SERGEANT BLUFF - (IA),NOT AVAILABLE,NOT AVAILABLE,IA,NOT AVAILABLE,(712) 943-4244,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.cityofsergeantbluff.com/index.aspx?nid=858,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF SERGEANT BLUFF - (IA),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"31776","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.248555221300194,2.423051682312370,SPP_NEBR,"45"
"1057","16953",CITY OF SEWARD - (NE),NOT AVAILABLE,NOT AVAILABLE,NE,NOT AVAILABLE,(402) 643-2927,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,http://www.cityofsewardne.com/electric.htm,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF SEWARD - (NE),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"94040","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000738099845421,0.214083032577385,SPP_NEBR,"45"
